District_Name,Crop,Season,Area,Crop_Year,Production,Predicted_Production,Predicted_Yield
IDUKKI,Black pepper,Whole Year ,43852.0,2014,23916.0,59548.758,1.3579485043441577
IDUKKI,Cashewnut,Whole Year ,1375.0,2014,410.0,2015.5594,1.465861416903409
IDUKKI,Dry ginger,Whole Year ,520.0,2014,3066.0,685.6873,1.3186294555664062
IDUKKI,Maize,Whole Year ,2.0,2014,5.0,3.6840096,1.8420047760009766
IDUKKI,Ragi,Whole Year ,2.0,2014,2.0,3.6840096,1.8420047760009766
IDUKKI,Sugarcane,Whole Year ,1068.9,2014,11512.0,1587.1294,1.4848249551232575
IDUKKI,Sweet potato,Whole Year ,4.0,2014,88.0,7.262581,1.8156452178955078
IDUKKI,Tapioca,Whole Year ,7541.0,2014,340911.0,12590.858,1.669653679676104
IDUKKI,Turmeric,Whole Year ,180.0,2014,790.0,234.16423,1.3009123908148872
IDUKKI,Wheat,Whole Year ,1.0,2014,3.0,2.3225112,2.3225111961364746
IDUKKI,Rice,Winter     ,575.0,2014,1508.0,685.84265,1.192769828464674
KANNUR,Arecanut,Whole Year ,10588.0,1997,14786.0,14529.408,1.3722523803480355
KANNUR,Black pepper,Whole Year ,16488.0,1997,4416.0,22389.748,1.3579420212806284
KANNUR,Cashewnut,Whole Year ,30111.0,1997,37909.0,34836.062,1.1569214738799773
KANNUR,Tapioca,Whole Year ,4173.0,1997,101291.0,6119.749,1.4665106694075005
KANNUR,Rice,Autumn     ,8665.0,1998,14122.0,8336.936,0.9621391283179458
KANNUR,Sesamum,Kharif     ,14.0,1998,18.0,14.351262,1.025090149470738
KANNUR,Rice,Summer     ,295.0,1998,347.0,397.10626,1.3461229227356992
KANNUR,Arecanut,Whole Year ,12360.0,1998,10794.0,18316.918,1.4819512919700648
KANNUR,Banana,Whole Year ,1453.0,1998,16634.0,2142.0374,1.4742170361428941
KANNUR,Black pepper,Whole Year ,23419.0,1998,5236.0,29099.016,1.2425387772748624
KANNUR,Cashewnut,Whole Year ,27632.0,1998,25774.0,34022.953,1.231288112514476
KANNUR,Dry chillies,Whole Year ,12.0,1998,10.0,16.64804,1.3873367309570312
KANNUR,Dry ginger,Whole Year ,314.0,1998,1121.0,387.5087,1.234104132196706
KANNUR,Sugarcane,Whole Year ,20.0,1998,1410.0,26.935678,1.3467839241027832
KANNUR,Sweet potato,Whole Year ,27.0,1998,306.0,36.140007,1.338518778483073
KANNUR,Tapioca,Whole Year ,4733.0,1998,124267.0,6504.3945,1.374264637914642
KANNUR,Turmeric,Whole Year ,307.0,1998,1120.0,387.5087,1.2622433143640575
KANNUR,Rice,Winter     ,4918.0,1998,8071.0,5199.4185,1.0572221344105837
KANNUR,Rice,Autumn     ,6898.0,1999,11598.0,6785.4795,0.9836879518972891
KANNUR,Rice,Summer     ,264.0,1999,334.0,342.95303,1.299064520633582
KANNUR,Arecanut,Whole Year ,12630.0,1999,12191.0,18316.918,1.450270623020586
KANNUR,Banana,Whole Year ,1840.0,1999,18024.0,2690.2178,1.4620748768682066
KANNUR,Black pepper,Whole Year ,23301.0,1999,3430.0,29099.016,1.2488311928672589
KANNUR,Cashewnut,Whole Year ,26101.0,1999,35954.0,30105.865,1.1534372336069498
KANNUR,Dry chillies,Whole Year ,13.0,1999,11.0,18.387749,1.4144422090970552
KANNUR,Dry ginger,Whole Year ,358.0,1999,1395.0,410.4761,1.146581298146168
KANNUR,Sugarcane,Whole Year ,4.0,1999,650.0,6.6646395,1.6661598682403564
KANNUR,Sweet potato,Whole Year ,26.0,1999,295.0,35.76495,1.37557499225323
KANNUR,Tapioca,Whole Year ,3996.0,1999,86741.0,5431.356,1.3591981874452577
KANNUR,Turmeric,Whole Year ,323.0,1999,1178.0,390.187,1.2080093242066563
KANNUR,Rice,Winter     ,4548.0,1999,7868.0,4723.45,1.0385774396025726
KANNUR,Rice,Autumn     ,6926.0,2000,12046.0,6785.4795,0.9797111597152036
KANNUR,Sesamum,Kharif     ,10.0,2000,6.0,9.0078535,0.9007853507995606
KANNUR,Rice,Summer     ,324.0,2000,410.0,425.31625,1.3127044866114488
KANNUR,Arecanut,Whole Year ,13274.0,2000,12923.0,18533.01,1.396188772459319
KANNUR,Banana,Whole Year ,2035.0,2000,16436.0,3016.482,1.4823007044686731
KANNUR,Black pepper,Whole Year ,24569.0,2000,5038.0,30105.865,1.2253598125432457
KANNUR,Cashewnut,Whole Year ,27757.0,2000,27621.0,34022.953,1.2257431683899558
KANNUR,Dry ginger,Whole Year ,240.0,2000,859.0,274.84888,1.1452036539713542
KANNUR,Sugarcane,Whole Year ,5.0,2000,810.0,7.9752526,1.5950505256652832
KANNUR,Sweet potato,Whole Year ,22.0,2000,250.0,28.132177,1.278735334222967
KANNUR,Tapioca,Whole Year ,3945.0,2000,90706.0,5431.356,1.3767695708570975
KANNUR,Turmeric,Whole Year ,279.0,2000,761.0,334.69577,1.1996264167156698
KANNUR,Rice,Winter     ,4541.0,2000,8228.0,4723.45,1.0401784178182119
KANNUR,Rice,Autumn     ,5915.0,2001,10557.0,5992.4946,1.013101374286771
KANNUR,Rice,Summer     ,369.0,2001,514.0,473.18787,1.2823519409510502
KANNUR,Arecanut,Whole Year ,14436.0,2001,14237.0,19275.416,1.335232475451995
KANNUR,Banana,Whole Year ,2480.0,2001,17736.0,3487.7195,1.4063385009765625
KANNUR,Black pepper,Whole Year ,23341.0,2001,4412.0,29099.016,1.2466910425860074
KANNUR,Cashewnut,Whole Year ,27103.0,2001,24087.0,34022.953,1.255320559532155
KANNUR,Dry ginger,Whole Year ,345.0,2001,1188.0,395.93604,1.1476406816123188
KANNUR,Sweet potato,Whole Year ,34.0,2001,386.0,43.92194,1.2918217602898092
KANNUR,Tapioca,Whole Year ,3420.0,2001,73011.0,5246.5737,1.5340858861019737
KANNUR,Turmeric,Whole Year ,174.0,2001,445.0,215.5106,1.2385666945884968
KANNUR,Rice,Winter     ,4703.0,2001,8392.0,4728.6694,1.0054580977235275
KANNUR,Rice,Autumn     ,6369.0,2002,11911.0,6169.959,0.9687484666941435
KANNUR,Rice,Summer     ,318.0,2002,428.0,424.84302,1.3359843320066824
KANNUR,Arecanut,Whole Year ,14182.0,2002,14737.0,19275.416,1.3591465248642645
KANNUR,Banana,Whole Year ,2445.0,2002,20280.0,3487.7195,1.426470135959867
KANNUR,Black pepper,Whole Year ,22492.0,2002,4362.0,28410.682,1.2631460804119243
KANNUR,Cashewnut,Whole Year ,27123.0,2002,25474.0,34022.953,1.2543949093020683
KANNUR,Dry ginger,Whole Year ,266.0,2002,942.0,316.5874,1.1901782042998121
KANNUR,Mango,Whole Year ,12003.0,2002,57320.0,15974.166,1.3308477893547446
KANNUR,Papaya,Whole Year ,1741.0,2002,9325.0,2690.2178,1.5452141145534175
KANNUR,Sugarcane,Whole Year ,5.0,2002,810.0,7.9752526,1.5950505256652832
KANNUR,Sweet potato,Whole Year ,33.0,2002,375.0,40.078415,1.214497421727036
KANNUR,Tapioca,Whole Year ,3247.0,2002,86223.0,4823.318,1.4854690086522175
KANNUR,Turmeric,Whole Year ,136.0,2002,384.0,165.77975,1.2189687841078813
KANNUR,Rice,Winter     ,4636.0,2002,8455.0,4712.548,1.0165116159539473
KANNUR,Rice,Autumn     ,5287.0,2003,10147.0,5054.4375,0.9560123888783809
KANNUR,Jowar,Kharif     ,1.0,2003,1.0,1.708581,1.7085809707641602
KANNUR,Rice,Summer     ,191.0,2003,202.0,257.2273,1.3467397639888743
KANNUR,Arecanut,Whole Year ,13489.0,2003,14692.0,19721.701,1.462058060039662
KANNUR,Banana,Whole Year ,2310.0,2003,20157.0,3241.1143,1.4030797652867966
KANNUR,Black pepper,Whole Year ,22089.0,2003,4078.0,29118.307,1.3182265670978768
KANNUR,Cashewnut,Whole Year ,27817.0,2003,25482.0,34870.363,1.2535630471024912
KANNUR,Dry ginger,Whole Year ,166.0,2003,518.0,209.64578,1.2629264004259224
KANNUR,Mango,Whole Year ,11354.0,2003,60681.0,16237.922,1.430149892108508
KANNUR,Papaya,Whole Year ,1774.0,2003,9509.0,2744.954,1.5473247472167417
KANNUR,Sugarcane,Whole Year ,3.0,2003,490.0,5.2133536,1.7377845446268718
KANNUR,Sweet potato,Whole Year ,21.0,2003,239.0,29.116922,1.3865201132638114
KANNUR,Tapioca,Whole Year ,2659.0,2003,76064.0,3940.7683,1.482049007351213
KANNUR,Turmeric,Whole Year ,112.0,2003,291.0,138.32065,1.2350057874407088
KANNUR,Rice,Winter     ,3983.0,2003,6169.0,4059.449,1.0191938173761925
KANNUR,Rice,Autumn     ,4877.0,2004,9257.0,4702.1777,0.9641537285985237
KANNUR,Rice,Summer     ,118.0,2004,149.0,153.45132,1.3004349530753443
KANNUR,Arecanut,Whole Year ,13776.0,2004,14743.0,19721.701,1.431598517122169
KANNUR,Banana,Whole Year ,2493.0,2004,22089.0,3558.7004,1.4274771116939933
KANNUR,Black pepper,Whole Year ,22727.0,2004,4716.0,29118.307,1.2812208668379022
KANNUR,Cashewnut,Whole Year ,25681.0,2004,25230.0,30855.71,1.201499588703711
KANNUR,Dry ginger,Whole Year ,149.0,2004,529.0,192.76875,1.2937500204815962
KANNUR,Sugarcane,Whole Year ,4.0,2004,650.0,6.874664,1.7186659574508667
KANNUR,Sweet potato,Whole Year ,27.0,2004,307.0,37.40506,1.3853725857204862
KANNUR,Tapioca,Whole Year ,2607.0,2004,66969.0,3940.7683,1.5116103991357404
KANNUR,Turmeric,Whole Year ,146.0,2004,389.0,192.76875,1.3203339250120398
KANNUR,Rice,Winter     ,4107.0,2004,7692.0,4503.521,1.0965476007045898
KANNUR,Rice,Autumn     ,5302.0,2005,9980.0,5043.7812,0.951297859298378
KANNUR,Sesamum,Kharif     ,4.0,2005,0.6,4.3831754,1.0957938432693481
KANNUR,Rice,Summer     ,82.0,2005,89.0,111.9491,1.3652328863376524
KANNUR,Arecanut,Whole Year ,14104.0,2005,16486.0,19737.148,1.3994007683990357
KANNUR,Banana,Whole Year ,2554.0,2005,27532.0,3563.8494,1.3953991249938822
KANNUR,Black pepper,Whole Year ,22659.0,2005,5473.0,29118.307,1.2850658299406417
KANNUR,Cashewnut,Whole Year ,25066.0,2005,29252.0,30855.71,1.2309786538538259
KANNUR,Dry ginger,Whole Year ,76.0,2005,279.0,99.47244,1.3088479293020148
KANNUR,Sugarcane,Whole Year ,8.0,2005,780.0,11.2762575,1.4095321893692017
KANNUR,Sweet potato,Whole Year ,38.0,2005,432.0,49.60132,1.3052978515625
KANNUR,Tapioca,Whole Year ,2442.0,2005,63880.0,3558.7004,1.457289287245342
KANNUR,Turmeric,Whole Year ,104.0,2005,304.0,133.8476,1.286996107835036
KANNUR,Rice,Winter     ,3839.0,2005,7314.0,4032.6475,1.050442162265564
KANNUR,Rice,Autumn     ,4602.0,2006,8733.0,4276.8394,0.9293436235264559
KANNUR,Rice,Summer     ,98.0,2006,120.0,137.06941,1.398667471749442
KANNUR,Arecanut,Whole Year ,12806.0,2006,14207.0,18938.684,1.4788914254060597
KANNUR,Banana,Whole Year ,2728.0,2006,25124.0,4016.0408,1.4721557080221317
KANNUR,Black pepper,Whole Year ,15068.0,2006,3139.0,20509.945,1.3611590995818954
KANNUR,Cashewnut,Whole Year ,25191.0,2006,30786.0,30855.71,1.224870427434401
KANNUR,Dry ginger,Whole Year ,160.0,2006,697.0,209.64578,1.3102861404418946
KANNUR,Sugarcane,Whole Year ,2.0,2006,30.0,3.4872265,1.7436132431030273
KANNUR,Sweet potato,Whole Year ,40.0,2006,455.0,49.60132,1.240032958984375
KANNUR,Tapioca,Whole Year ,2102.0,2006,60190.0,3108.9487,1.479043163876665
KANNUR,Turmeric,Whole Year ,163.0,2006,570.0,209.64578,1.2861704446055406
KANNUR,Rice,Winter     ,4142.0,2006,8522.0,4530.544,1.0938058776708113
KANNUR,Rice,Autumn     ,3470.0,2007,6321.0,3593.418,1.0355671379682998
KANNUR,Sesamum,Kharif     ,3.0,2007,1.0,3.2984753,1.0994917551676433
KANNUR,Rice,Summer     ,121.0,2007,189.0,170.72267,1.4109311694941244
KANNUR,Arecanut,Whole Year ,11262.0,2007,10605.0,16438.951,1.4596831088505593
KANNUR,Banana,Whole Year ,2181.0,2007,14353.0,3191.2734,1.4632156980742779
KANNUR,Black pepper,Whole Year ,12533.0,2007,1865.0,18949.594,1.5119758836671189
KANNUR,Cashewnut,Whole Year ,19366.0,2007,25715.0,26022.193,1.3437051202816792
KANNUR,Dry ginger,Whole Year ,95.0,2007,393.0,132.71938,1.3970460590563323
KANNUR,Sugarcane,Whole Year ,2.0,2007,50.0,3.5232298,1.7616149187088013
KANNUR,Sweet potato,Whole Year ,27.0,2007,307.0,37.97356,1.406428160490813
KANNUR,Tapioca,Whole Year ,1831.0,2007,52367.0,2773.0046,1.51447549900157
KANNUR,Turmeric,Whole Year ,138.0,2007,451.0,171.68271,1.2440775995669158
KANNUR,Rice,Winter     ,3641.0,2007,7601.0,4067.6536,1.1171803253098394
KANNUR,Rice,Autumn     ,3723.0,2008,6541.0,3722.0706,0.999750350964444
KANNUR,Rice,Summer     ,118.0,2008,192.0,156.38693,1.3253129862122617
KANNUR,Arecanut,Whole Year ,11520.0,2008,14655.0,16485.83,1.4310616387261286
KANNUR,Banana,Whole Year ,2340.0,2008,18192.0,3409.898,1.4572213458199785
KANNUR,Black pepper,Whole Year ,10211.0,2008,2046.0,14333.947,1.4037750725320732
KANNUR,Cashewnut,Whole Year ,19372.0,2008,20757.0,26096.404,1.3471197758039954
KANNUR,Dry ginger,Whole Year ,108.0,2008,532.0,140.51643,1.3010780899612993
KANNUR,Sugarcane,Whole Year ,40.0,2008,7220.0,50.51387,1.2628467559814454
KANNUR,Sweet potato,Whole Year ,29.0,2008,330.0,39.574047,1.3646223134007947
KANNUR,Tapioca,Whole Year ,2111.0,2008,69013.0,3149.6812,1.4920327580974657
KANNUR,Turmeric,Whole Year ,141.0,2008,461.0,194.72324,1.3810158587516623
KANNUR,Rice,Winter     ,3808.0,2008,6904.0,4113.62,1.0802573837152047
KANNUR,Rice,Autumn     ,4098.0,2009,7843.0,4161.991,1.0156152296089556
KANNUR,Rice,Summer     ,108.0,2009,157.0,149.10605,1.3806115609628182
KANNUR,Arecanut,Whole Year ,10674.0,2009,13516.0,15074.127,1.4122284947653176
KANNUR,Banana,Whole Year ,2566.0,2009,18640.0,3610.542,1.4070701450457912
KANNUR,Black pepper,Whole Year ,9631.0,2009,2505.0,14333.947,1.488313494509916
KANNUR,Cashewnut,Whole Year ,19377.0,2009,21595.0,26096.404,1.3467721678729938
KANNUR,Dry ginger,Whole Year ,87.0,2009,352.0,121.59408,1.3976330811949982
KANNUR,Sugarcane,Whole Year ,1.0,2009,150.0,2.2151427,2.2151427268981934
KANNUR,Sweet potato,Whole Year ,28.0,2009,318.0,38.127796,1.3617070061819894
KANNUR,Tapioca,Whole Year ,2083.0,2009,77740.0,3118.198,1.4969745549912985
KANNUR,Turmeric,Whole Year ,118.0,2009,349.0,147.047,1.2461609921212924
KANNUR,Rice,Winter     ,2924.0,2009,5843.0,3226.5332,1.103465527744528
KANNUR,Rice,Autumn     ,3054.17,2010,6536.19,3599.774,1.1786422909599825
KANNUR,Rice,Summer     ,107.51,2010,241.64,153.03189,1.4234200620327468
KANNUR,Arecanut,Whole Year ,11666.43,2010,12018.1,18109.822,1.552301969464952
KANNUR,Banana,Whole Year ,2371.63,2010,19283.92,3599.4683,1.5177191474718863
KANNUR,Black pepper,Whole Year ,9568.71,2010,1739.63,15540.029,1.62404642808435
KANNUR,Cashewnut,Whole Year ,17294.71,2010,22521.87,26985.51,1.5603331750358926
KANNUR,Dry ginger,Whole Year ,76.61,2010,387.11,103.92764,1.356580639893821
KANNUR,Sugarcane,Whole Year ,1.24,2010,175.19,2.266679,1.827966974627587
KANNUR,Tapioca,Whole Year ,1818.66,2010,64802.22,2911.5903,1.6009536318120208
KANNUR,Turmeric,Whole Year ,94.5,2010,350.19,136.96356,1.4493498625578705
KANNUR,Rice,Winter     ,3176.82,2010,6530.49,3889.1594,1.2242303384605124
KANNUR,Rice,Autumn     ,2516.78,2011,5093.77,2765.6821,1.0988970545324779
KANNUR,Rice,Summer     ,95.92,2011,199.38,146.29942,1.5252233446390058
KANNUR,Arecanut,Whole Year ,10687.29,2011,13925.23,16613.896,1.5545471756053217
KANNUR,Banana,Whole Year ,2103.78,2011,18292.24,3374.835,1.604176748964958
KANNUR,Black pepper,Whole Year ,4960.73,2011,1928.49,8024.59,1.6176227780487953
KANNUR,Cashewnut,Whole Year ,23190.1,2011,24205.48,33816.92,1.4582482125993421
KANNUR,Dry ginger,Whole Year ,76.41,2011,360.19,105.905594,1.386017456773594
KANNUR,Sugarcane,Whole Year ,2.58,2011,296.7,3.6840096,1.4279106790705245
KANNUR,Tapioca,Whole Year ,1775.81,2011,68253.15,2955.4126,1.6642617158683926
KANNUR,Turmeric,Whole Year ,125.9,2011,460.44,168.25041,1.336381350177162
KANNUR,Rice,Winter     ,3126.88,2011,6876.57,3973.2407,1.2706725946170783
KANNUR,Rice,Autumn     ,3618.0,2012,7926.0,4243.3623,1.1728475137334162
KANNUR,Rice,Summer     ,56.0,2012,101.0,90.2422,1.6114679064069475
KANNUR,Arecanut,Whole Year ,10649.0,2012,13529.0,16613.896,1.5601367719386796
KANNUR,Banana,Whole Year ,2086.0,2012,17936.0,3341.1008,1.6016782502771452
KANNUR,Black pepper,Whole Year ,5018.0,2012,2366.0,8346.387,1.66328950154444
KANNUR,Cashewnut,Whole Year ,22585.0,2012,26333.0,33016.99,1.4618989719393403
KANNUR,Dry ginger,Whole Year ,66.0,2012,289.0,89.956024,1.3629700631806345
KANNUR,Mango,Whole Year ,7797.0,2012,37126.0,12880.287,1.6519542271867385
KANNUR,Papaya,Whole Year ,1736.0,2012,12849.0,2955.4126,1.7024266115531395
KANNUR,Sugarcane,Whole Year ,4.0,2012,45.0,7.262581,1.8156452178955078
KANNUR,Sweet potato,Whole Year ,24.0,2012,254.0,35.319324,1.471638520558675
KANNUR,Tapioca,Whole Year ,1751.0,2012,64224.0,2955.4126,1.6878427171080812
KANNUR,Turmeric,Whole Year ,148.0,2012,497.0,204.76277,1.38353224058409
KANNUR,Rice,Winter     ,3010.0,2012,6210.0,3973.2407,1.3200135291216777
KANNUR,Rice,Autumn     ,2684.0,2013,5908.0,3105.1052,1.156894644042241
KANNUR,Rice,Summer     ,20.0,2013,46.0,28.963865,1.4481932640075683
KANNUR,Arecanut,Whole Year ,9959.0,2013,12103.0,15761.645,1.5826533317853198
KANNUR,Banana,Whole Year ,1986.0,2013,17663.0,2978.6914,1.4998446154330312
KANNUR,Black pepper,Whole Year ,4765.0,2013,1881.0,7233.1978,1.5179848381754983
KANNUR,Cashewnut,Whole Year ,21238.0,2013,20984.0,31910.223,1.5025060107472454
KANNUR,Dry ginger,Whole Year ,43.0,2013,182.0,58.901142,1.3697940027991007
KANNUR,Mango,Whole Year ,7668.0,2013,37622.0,12590.858,1.6420003127852765
KANNUR,Sugarcane,Whole Year ,1.0,2013,9.0,2.3225112,2.3225111961364746
KANNUR,Sweet potato,Whole Year ,26.0,2013,286.0,39.587288,1.5225879962627704
KANNUR,Tapioca,Whole Year ,1553.0,2013,60042.0,2463.861,1.5865171178263844
KANNUR,Turmeric,Whole Year ,101.0,2013,295.0,142.17557,1.4076788873955755
KANNUR,Rice,Winter     ,2376.0,2013,5339.0,2827.5125,1.1900304929174559
KANNUR,Rice,Autumn     ,2638.0,2014,5905.0,3105.1052,1.1770679395789898
KANNUR,Rice,Summer     ,11.0,2014,25.0,15.830831,1.4391664158214221
KANNUR,Arecanut,Whole Year ,9180.0,2014,10660.0,15528.015,1.6915048636642156
KANNUR,Banana,Whole Year ,2298.0,2014,19593.0,3518.3037,1.5310285948379025
KANNUR,Black pepper,Whole Year ,4626.0,2014,2146.0,7220.9297,1.5609445930609598
KANNUR,Cashewnut,Whole Year ,20351.0,2014,18570.0,29172.703,1.4334776239496831
KANNUR,Dry ginger,Whole Year ,55.0,2014,248.0,86.24667,1.568121337890625
KANNUR,Sesamum,Whole Year ,1.0,2014,0.33,2.3225112,2.3225111961364746
KANNUR,Sugarcane,Whole Year ,3.43,2014,46.0,5.5075274,1.605693105358424
KANNUR,Sweet potato,Whole Year ,32.0,2014,353.0,44.132374,1.3791366815567017
KANNUR,Tapioca,Whole Year ,2127.0,2014,85880.0,3374.835,1.5866642975728726
KANNUR,Turmeric,Whole Year ,135.0,2014,479.0,180.12889,1.3342880814163773
KANNUR,Rice,Winter     ,2306.0,2014,5234.0,2737.6458,1.1871837606041304
KASARAGOD,Arecanut,Whole Year ,9170.0,1997,13737.0,13611.185,1.484316747035169
KASARAGOD,Black pepper,Whole Year ,3947.0,1997,793.0,5431.356,1.376071942495883
KASARAGOD,Cashewnut,Whole Year ,13643.0,1997,9487.0,19275.416,1.4128429242560288
KASARAGOD,Tapioca,Whole Year ,493.0,1997,10554.0,572.74274,1.1617499732584304
KASARAGOD,Rice,Autumn     ,4806.0,1998,10048.0,4426.201,0.9209740266073658
KASARAGOD,Rice,Summer     ,261.0,1998,366.0,342.1853,1.3110547997485633
KASARAGOD,Arecanut,Whole Year ,10832.0,1998,17899.0,15890.099,1.4669588841222765
KASARAGOD,Banana,Whole Year ,727.0,1998,9427.0,893.12054,1.2285014366349296
KASARAGOD,Black pepper,Whole Year ,6199.0,1998,1287.0,9290.523,1.4987132501209872
KASARAGOD,Cashewnut,Whole Year ,21801.0,1998,6605.0,28410.682,1.3031824980792166
KASARAGOD,Dry chillies,Whole Year ,138.0,1998,129.0,165.77975,1.2013025698454485
KASARAGOD,Dry ginger,Whole Year ,46.0,1998,182.0,60.255005,1.3098914104959238
KASARAGOD,Sugarcane,Whole Year ,2.0,1998,40.0,3.3905303,1.6952651739120483
KASARAGOD,Sweet potato,Whole Year ,116.0,1998,2116.0,141.5072,1.2198896736934268
KASARAGOD,Tapioca,Whole Year ,1092.0,1998,27847.0,1454.4441,1.3319085089714973
KASARAGOD,Tobacco,Whole Year ,41.0,1998,228.0,48.125843,1.1738010499535538
KASARAGOD,Turmeric,Whole Year ,39.0,1998,67.0,48.125843,1.2339959755921974
KASARAGOD,Rice,Winter     ,2941.0,1998,5617.0,3138.18,1.0670451994697807
KASARAGOD,Rice,Autumn     ,4749.0,1999,9280.0,4426.201,0.932028042087808
KASARAGOD,Sesamum,Kharif     ,26.0,1999,14.0,26.33847,1.013018094576322
KASARAGOD,Rice,Summer     ,217.0,1999,426.0,272.99362,1.258035123622912
KASARAGOD,Arecanut,Whole Year ,12738.0,1999,25032.0,18316.918,1.4379744048319987
KASARAGOD,Banana,Whole Year ,792.0,1999,8778.0,986.6504,1.2457706952335859
KASARAGOD,Black pepper,Whole Year ,7051.0,1999,1568.0,10316.452,1.4631190112661325
KASARAGOD,Cashewnut,Whole Year ,19962.0,1999,10530.0,25060.29,1.2553997125788998
KASARAGOD,Dry chillies,Whole Year ,149.0,1999,139.0,188.4513,1.264773784867869
KASARAGOD,Dry ginger,Whole Year ,129.0,1999,495.0,163.70396,1.2690229785534763
KASARAGOD,Sugarcane,Whole Year ,2.0,1999,70.0,3.3905303,1.6952651739120483
KASARAGOD,Sweet potato,Whole Year ,78.0,1999,1423.0,96.82816,1.24138670701247
KASARAGOD,Tapioca,Whole Year ,1280.0,1999,25479.0,1764.262,1.3783296585083007
KASARAGOD,Tobacco,Whole Year ,44.0,1999,245.0,55.09248,1.2521018114956943
KASARAGOD,Turmeric,Whole Year ,70.0,1999,120.0,90.52129,1.2931613377162388
KASARAGOD,Rice,Winter     ,3420.0,1999,6290.0,3912.8503,1.1441082870751096
KASARAGOD,Rice,Autumn     ,5200.0,2000,9978.0,5214.166,1.0027242337740385
KASARAGOD,Rice,Summer     ,285.0,2000,514.0,363.3483,1.2749063056811951
KASARAGOD,Arecanut,Whole Year ,13515.0,2000,26359.0,19275.416,1.426223900527192
KASARAGOD,Banana,Whole Year ,983.0,2000,8493.0,1339.7173,1.3628863531599695
KASARAGOD,Black pepper,Whole Year ,6229.0,2000,1226.0,9290.523,1.491495173783914
KASARAGOD,Cashewnut,Whole Year ,20448.0,2000,18415.0,27411.908,1.3405667157240317
KASARAGOD,Dry ginger,Whole Year ,139.0,2000,444.0,187.3873,1.3481100617552833
KASARAGOD,Sugarcane,Whole Year ,3.0,2000,110.0,5.054079,1.6846930185953777
KASARAGOD,Sweet potato,Whole Year ,66.0,2000,1204.0,82.24486,1.246134208910393
KASARAGOD,Tapioca,Whole Year ,1373.0,2000,27755.0,1845.8624,1.3444008934871177
KASARAGOD,Tobacco,Whole Year ,213.0,2000,1186.0,254.46397,1.1946665445963542
KASARAGOD,Turmeric,Whole Year ,87.0,2000,186.0,116.51215,1.3392201566148079
KASARAGOD,Rice,Winter     ,3673.0,2000,6992.0,3983.5908,1.084560528263681
KASARAGOD,Rice,Autumn     ,4602.0,2001,10052.0,4430.843,0.9628080776700347
KASARAGOD,Jowar,Kharif     ,2.0,2001,1.0,2.2303164,1.115158200263977
KASARAGOD,Rice,Summer     ,195.0,2001,326.0,244.9429,1.256117444160657
KASARAGOD,Arecanut,Whole Year ,14579.0,2001,21813.0,19275.416,1.3221356756721998
KASARAGOD,Banana,Whole Year ,750.0,2001,6442.0,986.6504,1.3155338541666666
KASARAGOD,Black pepper,Whole Year ,6478.0,2001,1376.0,9290.523,1.4341653963414633
KASARAGOD,Cashewnut,Whole Year ,19936.0,2001,21996.0,25060.29,1.2570369714335874
KASARAGOD,Dry ginger,Whole Year ,158.0,2001,591.0,193.02757,1.2216934976698477
KASARAGOD,Sweet potato,Whole Year ,107.0,2001,1952.0,135.22267,1.2637632851288698
KASARAGOD,Tapioca,Whole Year ,1326.0,2001,30136.0,1845.8624,1.392053112185379
KASARAGOD,Tobacco,Whole Year ,71.0,2001,395.0,90.52129,1.2749477977484045
KASARAGOD,Turmeric,Whole Year ,89.0,2001,223.0,122.75965,1.379321923416652
KASARAGOD,Rice,Winter     ,2616.0,2001,5259.0,2923.8362,1.1176743813610952
KASARAGOD,Rice,Autumn     ,4408.0,2002,10094.0,4295.159,0.9744009028329175
KASARAGOD,Rice,Summer     ,148.0,2002,250.0,196.78581,1.3296338674184438
KASARAGOD,Arecanut,Whole Year ,15183.0,2002,30363.0,20011.518,1.3180213118701838
KASARAGOD,Banana,Whole Year ,764.0,2002,7690.0,986.6504,1.2914272128599475
KASARAGOD,Black pepper,Whole Year ,6948.0,2002,2052.0,10316.452,1.484808887224741
KASARAGOD,Cashewnut,Whole Year ,20218.0,2002,20737.0,25060.29,1.2395038610396676
KASARAGOD,Dry ginger,Whole Year ,147.0,2002,545.0,188.4513,1.2819815914647108
KASARAGOD,Mango,Whole Year ,3041.0,2002,15692.0,4649.9272,1.5290783446543077
KASARAGOD,Papaya,Whole Year ,636.0,2002,3914.0,839.07794,1.319304940085741
