N,P,K,temperature,humidity,ph,rainfall,label
69,32,32,28.80915906,51.29898679,6.31687489,442.4590164,groundnut
66,33,34,30.87511484,52.45073216,6.25546284,413.6876272,groundnut
65,32,30,30.87401247,54.35138571,6.2124319,447.4140873,groundnut
67,31,31,31.61982516,52.25009369,6.09226946,443.1330369,groundnut
69,35,31,30.09529578,52.12539753,6.13406434,437.6394315,groundnut
69,33,34,31.94575844,50.61279953,6.18318623,446.0350383,groundnut
70,33,35,29.9603386,51.12403839,6.330197,409.3462564,groundnut
69,30,33,30.35357973,54.81149281,6.48660295,418.0798239,groundnut
69,31,32,29.39430821,51.23069931,6.18256551,422.3487567,groundnut
68,32,34,30.71962802,54.88097143,6.37872575,416.5772006,groundnut
66,31,32,28.70800224,52.06638044,6.13507647,418.8519612,groundnut
68,34,30,31.83826859,52.17486582,6.13173018,417.55673,groundnut
69,33,34,30.75047547,51.71350599,6.24153543,441.9811436,groundnut
70,31,31,31.18248712,51.59521059,6.27006689,425.149005,groundnut
67,33,31,29.58718551,50.16111803,6.36124026,435.4610604,groundnut
69,31,31,30.55607866,51.70132037,6.06854983,404.4626605,groundnut
69,32,32,29.72508824,51.19746375,6.28398483,431.2855593,groundnut
66,35,33,30.81969423,52.31986561,6.22143249,427.8022328,groundnut
70,34,33,31.91886159,52.31433929,6.43489824,419.3138407,groundnut
66,33,34,30.4038279,53.21190972,6.09815811,428.8640073,groundnut
65,33,33,30.96251099,53.41258392,6.42356999,446.3307518,groundnut
65,32,31,31.64943102,52.89599819,6.39495233,400.317845,groundnut
67,30,31,31.63164642,54.80433771,6.24440611,419.827795,groundnut
70,35,32,30.65204577,51.39149183,6.05050768,432.3929423,groundnut
67,33,34,28.23916325,52.1916716,6.08512982,438.052476,groundnut
68,34,34,30.75335391,51.46231592,6.36834748,422.9757956,groundnut
70,32,32,28.65314405,51.24712548,6.02465876,410.0381903,groundnut
70,32,31,31.77268598,54.73748299,6.29383331,428.3502819,groundnut
67,30,31,31.28845855,51.3706005,6.45527905,427.7114001,groundnut
67,30,31,30.35667272,50.93041819,6.32954975,403.5224557,groundnut
67,31,33,28.5694541,54.70005883,6.10913398,448.6323633,groundnut
69,32,31,30.69674979,52.35966533,6.23894375,400.6291941,groundnut
67,33,34,30.54943511,53.70483403,6.43917729,408.7540398,groundnut
65,32,31,28.60529363,50.75687653,6.19507548,400.6685517,groundnut
66,31,35,29.25014086,50.77813778,6.07666747,448.6857108,groundnut
69,30,34,31.98941118,54.97842365,6.19852331,416.4694785,groundnut
67,33,31,29.2833974,51.08510513,6.3033729,425.0120349,groundnut
66,34,34,29.55280147,53.46297781,6.3012005,434.4834195,groundnut
67,34,34,29.40386612,50.3016885,6.18477937,443.7604439,groundnut
68,32,34,28.7236885,53.4139724,6.28077461,421.6705751,groundnut
70,32,31,31.72649529,52.33706831,6.09385457,413.7572533,groundnut
65,31,33,28.93187018,54.6477624,6.39766785,428.937177,groundnut
67,32,33,29.54940521,53.82812486,6.24347264,429.2933261,groundnut
68,31,34,29.24235551,54.24978974,6.38018128,422.1363638,groundnut
66,31,35,30.5390847,51.44188021,6.16703486,435.4764139,groundnut
65,31,30,29.78831367,50.80570883,6.03648183,449.9902021,groundnut
65,34,35,31.94069127,54.48901548,6.3857066,404.8884366,groundnut
68,34,30,31.34228017,51.18039157,6.48302011,431.2488208,groundnut
66,31,32,31.09248419,53.6341557,6.14584528,409.2645593,groundnut
40,20,22,31.18874702,31.60862769,6.23106143,137.7432727,jowar
43,18,22,31.04438174,30.00232675,6.00550923,110.0997604,jowar
42,17,25,33.87295771,33.13573092,6.12399162,140.3347215,jowar
41,16,23,31.69195642,30.80237546,6.29672348,118.1200856,jowar
42,16,24,34.1762766,30.62371044,6.00484814,117.5272387,jowar
45,19,22,31.43142674,32.81822342,6.20628227,142.2417312,jowar
41,16,24,31.85107399,33.54287069,6.28924577,131.2871819,jowar
43,17,21,32.26229197,31.6965629,6.28351053,116.5498914,jowar
43,17,21,31.48151088,30.35244489,6.01823467,131.7400255,jowar
44,19,24,33.11648773,33.36666241,6.11555208,130.7281079,jowar
42,19,20,31.54393416,31.08621757,6.17002022,122.9712336,jowar
42,20,20,33.62991513,32.29892597,6.29071166,126.9780457,jowar
41,18,21,33.92287633,34.93027149,6.10608182,111.8614849,jowar
44,16,21,33.84596956,33.43871343,6.11036878,144.328306,jowar
44,20,23,33.64695326,32.88150919,6.02399187,115.9247294,jowar
41,18,25,34.57531881,34.31275949,6.09086629,115.2238895,jowar
45,20,22,31.94793556,31.58474624,6.13941413,131.4872712,jowar
41,17,23,32.07367667,31.41496435,6.24028446,129.6919247,jowar
41,18,21,33.34385759,34.05913708,6.19972054,145.4573252,jowar
42,20,24,30.52708873,30.43470084,6.02650899,114.1855888,jowar
42,16,23,32.41583835,34.05199033,6.2655398,108.6758873,jowar
42,16,20,30.58956921,33.43162473,6.26830039,121.4306546,jowar
40,19,21,30.68270099,32.61911301,6.09827922,137.6466029,jowar
45,16,20,30.92648221,30.63852844,6.0845435,126.1167883,jowar
40,19,21,32.27554025,33.7794363,6.1270391,114.1501173,jowar
42,18,23,33.91973239,31.3538901,6.19613,103.7478376,jowar
43,17,24,30.73524162,32.98131772,6.09363384,138.7703796,jowar
45,17,22,33.15065926,31.9772443,6.10963628,108.6991908,jowar
44,17,22,31.61672497,30.77455863,6.15295287,125.1454152,jowar
42,18,24,31.76993051,32.39228192,6.018795,148.9601865,jowar
41,18,22,34.17854419,34.75310632,6.13642849,144.5948061,jowar
45,18,23,33.08617635,34.76550607,6.28174152,137.956767,jowar
44,16,22,32.09457948,33.73758161,6.15896774,102.8191113,jowar
40,17,24,30.96407973,32.18064998,6.2788052,140.3217582,jowar
44,17,23,31.81650272,32.92468279,6.19507845,111.7634429,jowar
43,15,21,33.566395,31.07586041,6.25803205,101.0996858,jowar
44,16,24,34.01406136,30.96011659,6.05152302,139.0911533,jowar
43,18,23,33.68898702,31.64773707,6.1341111,122.8960781,jowar
41,17,25,31.54059777,30.82649041,6.06032418,135.6343278,jowar
44,19,20,34.33241657,32.1371414,6.17623841,104.3138947,jowar
43,16,23,33.10951148,31.18309871,6.15891423,136.8310173,jowar
42,17,23,33.89532941,34.52654791,6.08613004,111.2909212,jowar
44,18,21,31.41109209,33.39111929,6.20001155,108.5349128,jowar
45,17,25,34.2844271,30.13996286,6.24452445,102.2073534,jowar
41,16,21,34.88549498,34.85719033,6.15797702,101.9890319,jowar
40,19,24,32.40455415,32.24901242,6.05340414,140.0714792,jowar
44,18,24,32.10922475,30.46958304,6.1659942,101.0037005,jowar
43,18,24,34.95618278,33.93463676,6.00959149,117.7880783,jowar
42,19,22,31.86354697,31.53881937,6.25622999,141.5610989,jowar
41,19,22,32.43205882,34.33233882,6.22593303,104.5161042,jowar
43,17,21,33.80411813,34.06966861,6.24385581,135.7377405,jowar
44,18,21,34.26881687,32.73729734,6.09034276,145.1700442,jowar
41,16,21,30.81535165,30.29095898,6.26641656,128.3559733,jowar
44,19,21,33.48686883,30.54089265,6.10461585,147.6975624,jowar
44,18,21,30.0410776,30.41251373,6.15118461,141.1358696,jowar
43,20,23,30.27650963,32.48974468,6.11869819,149.652239,jowar
42,16,21,32.46146664,33.40393776,6.10239639,118.7084694,jowar
41,18,24,34.81921666,32.22263698,6.21271137,129.3639062,jowar
44,17,25,30.04714953,30.68533736,6.10993243,134.3245176,jowar
42,15,25,31.94159558,30.73542054,6.25630942,104.2689229,jowar
41,16,25,31.1462242,31.79028482,6.24067147,115.0258806,jowar
42,18,23,34.48369341,32.32008313,6.23078566,105.8665614,jowar
42,20,21,33.21961457,30.49722912,6.16066242,140.9477692,jowar
43,16,22,34.99702264,31.51452458,6.27097007,113.6875635,jowar
43,17,25,31.47947728,33.2212011,6.10940131,143.2750407,jowar
44,17,25,31.35272436,31.26549497,6.15251119,108.2512946,jowar
41,16,22,34.9167509,33.80199768,6.02443997,137.2818109,jowar
44,20,20,30.47481207,32.14474298,6.29321507,123.963578,jowar
44,17,20,32.03303933,31.414262,6.16410703,132.3528675,jowar
41,19,24,32.92450047,31.07583244,6.26360221,136.6873879,jowar
43,18,24,33.92843917,33.50792559,6.03607114,107.0051775,jowar
42,18,22,32.46283274,33.06335983,6.22170951,110.9991589,jowar
42,17,21,32.32332971,34.15784299,6.02475935,104.8316872,jowar
42,16,23,31.12536675,30.82760456,6.08305652,119.2595797,jowar
41,18,20,32.68838592,34.6634054,6.26218497,147.6322287,jowar
44,20,22,30.16863886,33.13128474,6.20370402,118.2205541,jowar
41,19,24,33.20731177,32.43516285,6.24877525,137.6018771,jowar
42,17,23,30.5970239,32.91936168,6.02749341,139.9411779,jowar
44,19,20,34.17027155,34.98308609,6.24494344,136.4815832,jowar
42,17,21,34.83734747,31.74900896,6.06148161,145.8528567,jowar
43,17,20,30.51903344,34.45557156,6.15564148,102.1054024,jowar
43,16,20,31.71404401,34.11015036,6.27181443,126.0656923,jowar
42,18,24,32.66882437,33.31192753,6.2848756,121.0217451,jowar
44,16,22,30.08882906,33.45603916,6.24369145,107.8583913,jowar
44,19,22,30.9668934,31.1504846,6.11857613,146.7823074,jowar
41,17,24,31.19797315,34.96472008,6.26422923,129.1515298,jowar
43,18,25,30.71908522,34.87362904,6.014313,142.2778062,jowar
41,17,24,34.92977083,34.45038957,6.1760876,142.8723712,jowar
40,18,21,30.50529247,30.24769218,6.1012485,104.8150555,jowar
41,18,23,34.85671225,33.52436123,6.14701904,122.4071557,jowar
41,20,23,31.0524354,34.17200489,6.17482192,112.6910398,jowar
42,15,21,32.6301483,33.65853829,6.24963233,144.4204325,jowar
40,18,21,31.5713539,31.17409838,6.01184976,105.2039318,jowar
41,19,20,31.77391549,31.38024836,6.22076981,129.1969423,jowar
44,17,23,32.57535904,31.20265351,6.1708148,123.7875253,jowar
43,20,22,30.78318426,33.53250951,6.16081612,107.3141029,jowar
43,15,23,30.17437402,31.94102332,6.00765801,142.523374,jowar
45,16,23,33.51996031,31.60968688,6.01121099,118.8408208,jowar
41,17,24,34.88926702,30.80582881,6.08236361,120.8888551,jowar
42,17,22,34.56997725,30.57889832,6.04540145,127.5308361,jowar
53,32,35,12.63058286,49.45552036,6.45234869,377.5463252,onion
51,34,34,14.02445103,48.54781661,6.20472139,381.5248372,onion
51,34,32,14.89316943,46.63392763,6.3907674,369.2755515,onion
52,33,33,13.47263299,49.24770534,6.49969338,360.6092424,onion
52,31,32,13.38682678,46.69304799,6.26121933,373.7582871,onion
50,35,31,12.36460241,49.84339936,6.37732608,383.4510899,onion
54,33,34,13.71963188,46.79172767,6.26730845,389.9099474,onion
53,32,34,14.21669661,46.6364498,6.25826276,373.8091763,onion
54,31,32,12.13242683,46.74526147,6.28102567,370.5181478,onion
54,32,32,15.28082653,47.74121223,6.25199145,387.5040947,onion
54,32,32,15.28346422,49.25089421,6.24485914,355.2899588,onion
54,31,33,13.09387777,46.53324767,6.3406448,389.691231,onion
52,33,35,13.1704343,45.6821357,6.23342263,391.2954391,onion
54,34,34,15.00453344,48.63303662,6.39234036,385.6547653,onion
54,30,31,12.38537196,49.10170686,6.22475038,377.6725389,onion
50,34,32,14.43072916,47.08724263,6.31255416,399.6088504,onion
51,32,32,15.13464868,47.25083496,6.20414868,357.5608077,onion
51,33,34,15.20744075,46.35390647,6.44227158,365.9297282,onion
51,35,34,12.1726487,49.35768877,6.26412955,384.8984336,onion
53,32,33,15.14893892,45.53756178,6.27738321,387.5479369,onion
50,33,32,15.35910512,45.79617811,6.36088094,399.3794532,onion
53,33,33,12.19024802,46.70427132,6.31912729,371.3417467,onion
54,34,31,12.98858763,45.09485122,6.26496914,394.7261824,onion
53,33,34,12.0958588,45.20744127,6.41613375,389.0601734,onion
52,30,31,14.777048,47.37470421,6.49688186,390.1106304,onion
51,31,33,14.19805338,47.64102352,6.43615229,365.0938771,onion
53,35,31,13.61550706,47.76826669,6.36619967,385.956461,onion
55,35,31,15.08714208,47.63307994,6.4488738,364.2782391,onion
55,30,31,13.30684196,47.55440718,6.28503539,398.9858645,onion
50,33,31,12.19950942,47.1036174,6.44992154,383.5417129,onion
52,31,32,14.98161229,48.48428016,6.24791928,351.9511543,onion
51,34,33,15.55435043,49.80465428,6.39244621,385.9722709,onion
52,35,34,12.20179151,47.3555496,6.2077882,377.9146144,onion
54,32,31,14.10656867,45.30667758,6.48457805,393.6822426,onion
53,33,34,13.76422756,45.32487778,6.28073325,377.6494807,onion
55,35,31,14.22645299,48.57337975,6.31812875,399.0638088,onion
51,30,30,12.37769396,49.76856436,6.24484781,386.2851114,onion
52,31,33,14.98168814,48.99835321,6.2631904,355.0211855,onion
50,31,35,15.98488954,49.40597003,6.47218041,359.2035816,onion
51,35,30,13.95673315,47.4195367,6.38481776,352.6290499,onion
52,32,33,13.50405707,46.48642042,6.28220209,380.0052359,onion
50,31,32,14.48944538,48.57225267,6.42109073,382.8316285,onion
50,34,32,12.40328384,46.8330562,6.23187872,367.0033066,onion
53,34,34,13.70985776,46.87597328,6.24902566,358.6386493,onion
53,34,34,13.90197866,45.15842665,6.3439886,360.6384042,onion
54,32,30,13.91709865,45.21485498,6.47179898,357.5310142,onion
54,31,31,12.0896958,47.08789941,6.27860847,369.6122126,onion
55,34,30,12.06047094,46.1176274,6.33755222,358.4693958,onion
50,31,33,12.14569322,45.7540116,6.37202374,357.8322673,onion
53,32,33,15.07606837,49.3550233,6.4898526,354.599999,onion
53,32,31,13.53160588,48.78802652,6.26166829,380.6807518,onion
54,31,33,14.33414228,49.81096466,6.21927967,388.8724022,onion
50,32,33,14.22779883,46.03582056,6.2529816,373.8808919,onion
51,32,31,15.3429793,49.79792264,6.49009548,367.9505353,onion
55,33,30,13.42431829,48.66078638,6.25537038,398.6759933,onion
54,34,31,13.00392694,48.66265207,6.4674802,389.7277022,onion
51,31,34,15.94340331,49.16016534,6.32096936,397.2563804,onion
52,32,31,15.59731067,47.56281584,6.28727751,392.4542032,onion
52,32,31,15.4494114,48.84004557,6.39266744,354.848629,onion
51,35,31,14.2849719,45.37625115,6.26135304,358.2149831,onion
51,32,33,12.70498658,46.49505856,6.32225123,352.0889206,onion
53,31,34,14.39036862,48.55255016,6.39994276,397.5768005,onion
52,34,30,15.53417548,45.58772017,6.42283853,366.7710228,onion
52,33,34,13.95375006,47.19674164,6.20127999,383.4426754,onion
50,32,35,14.91065987,48.1325495,6.23081302,383.6063409,onion
53,31,34,15.13000881,48.18963452,6.35941326,393.9699084,onion
51,33,30,15.8727786,47.02687331,6.23773269,378.4332173,onion
50,31,31,15.81451096,49.20630558,6.43553638,378.9088855,onion
52,32,34,15.10461627,47.54953791,6.44772465,393.4979573,onion
50,34,31,14.0363715,48.3847086,6.31375427,374.0987912,onion
51,32,34,12.99327268,49.59732945,6.27915651,355.7315539,onion
50,31,35,12.78001296,49.85656061,6.20114413,384.591839,onion
51,30,34,14.05350728,49.02787966,6.40846749,356.2446667,onion
55,35,32,12.12183204,46.13631117,6.47534516,375.5146424,onion
52,30,31,12.35789636,46.96840896,6.45653468,362.4268546,onion
51,32,34,14.4792119,48.48244967,6.45230933,388.6628335,onion
52,33,34,12.02040648,49.13473814,6.2549548,376.4731459,onion
54,34,35,15.53368397,45.54840366,6.34938085,397.501659,onion
50,34,34,13.78775096,49.88763837,6.23507553,373.3307969,onion
51,32,30,14.19201412,46.87846876,6.22648616,359.4132837,onion
50,35,32,15.76681902,49.08954704,6.40811625,377.9657205,onion
55,33,34,15.31764226,48.19240019,6.33677963,351.3876901,onion
52,30,34,13.19058587,49.23990015,6.32797675,354.008231,onion
55,32,32,15.7481121,45.52470649,6.29175533,385.1073593,onion
54,34,34,15.98778732,48.22587535,6.42023503,355.0114101,onion
55,31,35,12.06697177,47.34805,6.2496657,364.7267605,onion
51,35,34,13.73438525,45.16196092,6.47492734,359.5578871,onion
50,32,32,13.40834985,47.79676488,6.46736672,353.9803028,onion
54,35,30,12.65319223,45.56274686,6.36800151,367.8835472,onion
55,34,30,15.60518886,48.47533572,6.37038366,362.0448317,onion
50,35,32,14.45587678,47.23012326,6.37475658,387.2625206,onion
52,32,35,13.45654543,47.06093144,6.45856898,351.9866312,onion
51,33,34,14.5499018,45.15074371,6.37576379,397.3397023,onion
53,34,33,14.14448005,46.97866683,6.35795096,391.8951628,onion
54,33,34,13.20464528,46.05557368,6.49490154,389.2147514,onion
50,33,32,14.01801911,45.39663649,6.21702131,390.8480427,onion
55,30,31,15.24149056,49.58171208,6.332108,394.0221866,onion
52,34,34,15.08685045,47.23976534,6.3512811,381.7132414,onion
53,34,32,14.7514217,47.24332066,6.4715062,388.8923547,onion
53,34,34,14.50282701,49.26217681,6.46986704,382.6952219,onion
24,17,18,26.54599091,31.04571764,6.17936064,42.18223357,ragi
23,17,19,26.39825369,31.09870152,6.27024761,52.04600972,ragi
23,19,17,27.35842048,33.47260852,6.23393573,54.88023088,ragi
23,17,17,27.00465984,33.05212471,6.20129993,51.46933221,ragi
24,17,19,25.88694774,32.56474517,6.02521623,54.85488485,ragi
22,17,17,27.06922654,34.66817334,6.14145952,42.36765646,ragi
23,18,19,26.96362191,31.67117033,6.00417404,49.28580998,ragi
24,17,18,27.21534068,31.23694604,6.1721404,47.83574519,ragi
23,18,18,25.88387577,34.52037786,6.07080762,50.43916568,ragi
23,18,18,27.99839692,33.31653044,6.03636149,59.97224128,ragi
23,19,19,26.49641766,34.0775422,6.24773323,58.76566476,ragi
23,18,17,27.86757242,30.48362471,6.21095201,52.69343333,ragi
23,18,19,27.05887483,33.97813155,6.16437298,54.03148775,ragi
22,18,19,26.29864764,30.71293038,6.281376,45.1965665,ragi
23,18,17,26.98195231,32.89538771,6.05654216,40.00187484,ragi
22,17,18,25.29447349,31.3349317,6.038665,58.96206248,ragi
23,19,17,26.52326782,33.15344104,6.02879265,54.11934099,ragi
22,17,19,26.29968258,33.39197588,6.20185879,54.55863359,ragi
23,17,18,27.55933655,33.04746554,6.21062559,45.65217859,ragi
23,18,18,26.61262322,34.81741569,6.0610875,54.37571519,ragi
23,18,19,25.66448735,30.06733199,6.07678415,51.14186986,ragi
22,18,19,26.34792775,31.09436196,6.1605997,44.8492461,ragi
23,19,17,27.08496218,33.06072182,6.28165132,44.80415166,ragi
23,19,17,26.92178408,33.69657826,6.2005209,43.49906686,ragi
24,18,18,27.59699681,33.19494815,6.11080892,58.09547106,ragi
23,18,19,27.64179648,31.08539118,6.18182964,57.91534683,ragi
22,18,18,26.75977794,32.78648311,6.22774506,41.53448742,ragi
22,19,19,25.15097701,30.32106429,6.07956186,50.29466574,ragi
24,19,19,26.40501048,30.83095868,6.19989891,44.5062252,ragi
23,18,18,26.25124027,30.60375858,6.17593784,48.53949313,ragi
22,19,18,27.39758324,30.63581824,6.21773705,55.71059221,ragi
22,18,18,26.258711,31.74714279,6.2062682,49.15617206,ragi
22,19,18,25.79481418,31.3998582,6.10143123,45.98431344,ragi
23,18,18,25.74791771,30.70688354,6.1058052,59.44962567,ragi
24,18,18,26.4383727,31.27145402,6.04280651,41.42173922,ragi
22,18,18,27.05974373,31.94446904,6.05881962,57.78361696,ragi
22,18,19,26.58978502,32.55966606,6.00791421,57.58271958,ragi
22,18,19,26.95644498,32.18957967,6.03297967,47.08997495,ragi
24,19,19,25.56349918,30.08449106,6.1752882,41.543943,ragi
23,18,18,25.53069628,32.8548323,6.27243893,52.17522043,ragi
24,18,19,27.14009855,33.30179035,6.22960545,42.19287222,ragi
24,18,17,26.34024678,33.63886273,6.10289573,45.35906502,ragi
23,18,17,25.94474655,33.04809412,6.29272222,42.90076244,ragi
24,19,17,25.69637321,31.26850313,6.14899411,57.14064148,ragi
22,19,18,26.86344176,32.8841119,6.08139472,45.94721143,ragi
22,18,18,25.17437606,33.69100908,6.25112677,52.54713313,ragi
23,19,18,25.40036463,33.64568307,6.29078072,49.1297496,ragi
22,17,18,27.11936649,30.53995893,6.09731983,54.33524467,ragi
24,17,19,25.45706966,32.10526443,6.10102294,55.09377851,ragi
24,18,19,26.85158539,33.3341764,6.14673261,41.6265907,ragi
23,18,17,25.97953877,33.05470001,6.21436636,51.19057643,ragi
24,18,17,25.3683104,30.86832635,6.03780268,54.51376902,ragi
